place_id,nombre,direccion,tipo_territorio,departamento,pais,latitud,longitud,calificacion,total_calificaciones,comentarios,nivel_precios,telefono,tipo_telefono,sitio_web,entrada_accesible,es_reservable,estado_negocio,tags,abre_lunes,abre_martes,abre_miercoles,abre_jueves,abre_viernes,abre_sabado,abre_domingo,abierto_24h,fuente,direccion_original
ChIJXWFs5zGnMI4RdYlU64ItazI,la clave hostel,calle 2a numero 24a-197 miraflores,Ciudad,Valle del Cauca,Colombia,3.4390132,-76.5414527,4.3,159.0,"no hay la piscina que ofrecen en hostelworld ni la bebida de bienvenida tienen humedad los cuartos, la señora mónica fue amable y el desayuno no es como en las fotos pero estuvo bien, no aguantamos más de una noche, lástima porque tiene potencial pero está como dejado y descuidado. | un hostal en bonita zona súper tranquila,la atención es bien ,uno se siente en casa tiene una terraza donde seve un pedacito de la ciudad , precio accesible | muy lindo lugar, buena ubicación y excelente atención. limpio y confortable. recomiendo. | hostal familiar, tranquilo, pequeño y simple. limpieza correcta. localizado en un barrio tranquilo y cerca de puntos de interés turístico así como de puestos de comida. buena relación calidad-precio. mónica es una gran anfitriona, simpática, muy atenta y disponible. | una casa bonita, bien ubicada y con mucha información acerca de actividades, presto servicio de parqueadero y eso nos ayudó. buenos desayunos. decidimos ir allá porque en la plataforma de reservas tienen fotos de piscina, al llegar nos dijeron que quedaba en otro lado y era un convenio, y que no estaba disponible, lo cual fue algo negativo respecto a la expectativa de lo ofrecido. petfriendly, muchas gracias lo valoramos demasiado.",,+57 323 3795880,Móvil,https://guest-house.world/,False,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"cl. 2a #24a-197, miraflores, cali, valle del cauca, colombia"
ChIJQzgFRACnMI4R044s2f_6jck,marn hostal boutique,carrera 40 numero 29-15 ciudad modelo,Ciudad,Valle del Cauca,Colombia,3.4187105,-76.515857,,,,,+57 300 1947595,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 40 #29-15, ciudad modelo, cali, valle del cauca, colombia"
ChIJG6Y2SJGlMI4RYuZULfbFfWQ,cima del viento  glamping,km 10 via al mar - vereda,Ciudad,Valle del Cauca,Colombia,3.4740184,-76.5901414,4.9,102.0,"hola, fuí con mi familia al restaurante y el servicio nos pareció excelente, las personas encargadas son muy amables y diligentes, además los platos son deliciosos, nosotros pedimos unos sándwiches que nos encantaron, son muy especiales y diferentes a los de otros lugares que hemos visitado y el tamaño también es el adecuado; aparte, el lugar aunque es pequeño es .uy lindo y acogedor, y tiene muy buena vista. es excelente, nos gustó mucho, sin duda seguiremos frecuentándolo. | una experiencia inolvidable... desde el primer momento en que llegamos todo fue muy especial. la atención sin duda alguna superó nuestras expectativas, desde el señor que te recibe a la entrada como del personal del restaurante. cima tiene un hermoso y comunicativo equipo humano. amamos a maricel, de verdad que su calidez, hospitalidad y sugerencias hicieron de nuestra estadía algo mágico. el lugar es maravilloso, te atrapa y enamora con su amplia vegetación y su cuidadosa flora ¡¡es espectacular ver la prioridad que le dan en cada espacio!!! podría decir que, tanto de día con un cielo azulito y colores por doquier; como de noche con lo romántico de la organización de las luces, vives una experiencia diferente y única. y ni hablar del clima... entendimos el tributo a su nombre ""cima del viento"", porque luego del atardecer, en el glam, el viento te canta cuando se encuentra con los ventanales de la habitación ¡¡majestuoso!! el glam es precioso, idéntico a las fotografías, y más en vivo y en directo. un detalle peculiar, es que cuenta con una ducha en la cual se asoman bellas flores naranjas y blancas. tanto la ducha como el jacuzzi cuentan con calentador. todo está muy bien equipado, desde lo necesario para el baño como insecticida por si acaso. la alimentación fue otro aspecto que nos dejo gratamente sorprendidos, unos platillos deliciosos con marcados sabores que hacen gran combinación. no vas a encontrar el típico menú de ""paseo"", sino, algo más sofisticado y novedoso. en cuestión de cantidad, a nuestra percepción, son bastante amplios, tanto en cena como en desayuno, sin duda alguna vas a quedar muy satisfech@. algo que me pareció muy lindo, nuevamente en cuanto a la asertividad, es, que el personal toma muy en serio tus peticiones o restricciones en cuanto la dieta, y hasta te ofrece preferencias o cambios. mil mil gracias a todo el equipo de cima, empezando por jonathan y maricel, nos sentimos muy apapachados y consentidos en alma y cuerpo. sin duda alguna esperamos regresar pronto. | mi familia ha ido varias veces a este restaurante y esta vez tuve la oportunidad de comer ahí. el ambiente es muy agradable, acogedor y sobre todo la atención es maravillosa, te hacen sentir como en casa siempre con una sonrisa, desde la persona que cuida los vehículos hasta sus dueños. la comida es de excelente calidad, muy bien elaborada, cuidando sabores y presentación de cada plató. más que recomendado felicitaciones | el glamping es muy cerca a la ciudad, con una vista hermosa, las cabañas muy cómodas y privadas, todo el personal muy amable, de cena pedimos sándwiches del mismo restaurante y estaban muy grandes y deliciosos. todo tal cual las fotos. | fácil para llegar, excelente servicio desde que llegas hasta que te vas, la comida exageradamente deliciosa, una maravilla todo. la limpieza del lugar 10/10, la habitación hermosa y la vista sin palabras. tuve que cambiar mi fecha por motivo de fuerza mayor y la persona que me atendió fue súper comprensivo y estuvo muy presto a ayudarme. recomendadisimo",,+57 321 8607117,Móvil,https://instagram.com/cimadelvientoglamping?igshid=YmMyMTA2M2Y=,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"km 10 via al mar - vereda, cali, valle del cauca, colombia"
ChIJnXuagZOnMI4REJmHp8Czvso,helena hostel,carrera 16 numero 3-117 comuna 3,Ciudad,Valle del Cauca,Colombia,3.4432228,-76.5378721,5.0,15.0,"doña helena es un amor de persona, te hace sentir como en casa, la verdad no tengo cómo agradecerle sus atenciones hacia mi persona, es muy amable y servicial… además que el lugar es amplio y muy limpio y se encuentra cerca de parques y transporte público para moverse fácilmente | nos hemos hospedado 9 amigas con doña helena y nos vamos todas con el corazón lleno y con una mamá caleña. ha sido un amor y muy atenta, ha estado todo el rato muy dispuesta a ayudarnos con cualquier cosa. además hemos podido conocer a sus amigas que también nos han hecho sentir arropadas. ha sido como estar en casa. nos han tenido que aguantar a todas y no es trabajo fácil! esperamos volver a cali con ellas | helena es una persona encantadora y sus amigas también. tienen el espacio super bien cuidado y son muy amables, atentas y familiares. realmente han hecho de una estancia de dos días y medio un viaje que recordaremos con mucho cariño. es un hostal perfecto tanto para viajerxs solxs, pareja o, en nuestro caso, un grupo grande de 9 amigas. si queréis disfrutar de una estancia amable y cercana con mucho cariño, hacedlo en el pequeño-gran hostal de helena. gracias helena por la cercanía, familiaridad y paciencia brindada. un abrazo, volveremos! | todo excelente. doña helena es un amor de persona. | helena fue un encanto, nos trato genial a todos, fue como estar en casa. gracias por la experiencia, y por enseñarnos tanto sobre cali, sin duda una experiencia única! volveremos seguro.",,+57 324 6164465,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,False,Google API,"cra. 16 #3-117, comuna 3, cali, valle del cauca, colombia"
ChIJ2Q81G3ymMI4RnQKOUDcCqhc,santonio casa hostal,carrera 4c oesteste numero 2a-44 comuna 3,Ciudad,Valle del Cauca,Colombia,3.4480285,-76.5427587,4.7,27.0,"excelente hostal, situado en una de las zonas más emblemáticas de cali, el barrio san antonio. una muy buena opción para escoger cuando se visita la sultana del valle. brindan un excelente servicio. | la atención es muy buena, se siente como en casa. gladys me orientó sobre cómo ir a sitios de interés y su atención fue excelente. volveré | excelente ubicación al lado de la colina de san antonio, excelente servicio ambiente agradable y familiar | acogedor, bonito. casa antigua. atendido por sus dueños. | excelente ubicación, acogedor, muy buen lugar para descansar.",,+57 318 2744689,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,False,Google API,"carrera 4c oeste #2a-44, comuna 3, cali, valle del cauca, colombia"
ChIJr2KkibmnMI4RUqh4oEP6XIc,hostal caliview inn,carrera 24d numero 4 oesteste 87 miraflores,Ciudad,Valle del Cauca,Colombia,3.4402445,-76.5446807,5.0,2.0,"excelente ubicación, habitación confortable y limpia . su sistema de automatización check-in/out muy innovador.... servicio al cliente 10/10 | el mejor lugar para hospedarse, ideal para trabajar, ideal para descansar, todo en un solo lugar, recomendadisimo!",,+57 310 6818845,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 24d #4 oeste 87, miraflores, cali, valle del cauca, colombia"
ChIJT5OLayCkMI4RZxBz_dA8Gnw,casa hostal cali bella,calle 3 numero 38 d - 42 nueva granada,Ciudad,Valle del Cauca,Colombia,3.4256842,-76.5499255,,,,,+57 315 6948070,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cl. 3 #38 d - 42, nueva granada, cali, valle del cauca, colombia"
ChIJa23qnQGkMI4ROlioHmLcaJQ,el hostal de sol,carrera 57 cuarto de legua,Ciudad,Valle del Cauca,Colombia,3.4087035,-76.55161919999999,4.5,4.0,excelente ubicación.,,+57 23164216455,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 57, cuarto de legua, cali, valle del cauca, colombia"
ChIJ_brA0FKhMI4Rgt20jqhvRZA,descanso y arte cali sur,carrera 59 numero 11-06 santa anita,Ciudad,Valle del Cauca,Colombia,3.4038054,-76.539655,,,,,+57 314 5312030,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 59 # 11-06, santa anita, cali, valle del cauca, colombia"
ChIJ7U07rIqnMI4RTpRUD1w12y0,rumba y salsa accommodation,carrera 36a numero 10-41 olimpico,Ciudad,Valle del Cauca,Colombia,3.4227145,-76.53399329999999,4.8,10.0,"es una linda experiencia estar en este sitio, con muy buena comodidad en sus habitaciones , una hermosa cocina adecuada para hacer todo tipo de preparaciones , tiene un espacio donde puedes relajarte y leer un libro con tranquila, me gusta su combinación de una linda estadía conectada con su cultura caleña donde puedo aprender a bailar salsa tanto en este lugar o si me quiero desplazar a la escuela todo queda super cerca, recomiendo este lugar para que descubran y forjen su propia experiencia | la habitación es agradable, limpia y fresca. angela es muy amable siempre atenta a resolver cualquier inquietud. está bien ubicada. | fue nuestra primera experiencia en el lugar, del cual nos sentimos satisfecho con nuestra estadía, por comodidad, espacio, ubicación y atención, es recomendable el lugar para una estadía en la ciudad | un lugar fresco y tranquilo para descansar , está muy bien ubicado, excelente la atención y limpieza del lugar ️ | excelente hostal, ambiente familiar, zona muy tranquila, lo recomiendo en la ciudad de cali",,+57 304 2906647,Móvil,https://rumbaysalsainternacional.com/,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 36a #10-41, olimpico, cali, valle del cauca, colombia"
ChIJMSXWOpyoMI4RHcSECuR8YZU,suites house casa flora,numero 49n 76 avenida 3i norte numero 49n-156 vipasa,Ciudad,Valle del Cauca,Colombia,3.4864728,-76.5187225,3.0,3.0,"excelente habitación. la dirección que muestra maps es errónea, fué muy difícil llegar.",,,Desconocido,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"no 49n 76, av. 3i nte. #49n-156, vipasa, cali, valle del cauca, colombia"
ChIJvRdlIiGnMI4Rvu65UyDq2a0,granada home,avenida 9 norte numero 10 - 110 granada,Ciudad,Valle del Cauca,Colombia,3.4565108,-76.53604589999999,,,,,+57 316 4515380,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"av. 9 nte. #10 - 110, granada, cali, valle del cauca, colombia"
ChIJXRgyizKnMI4RiT1wbrdcneo,ecos y sueos hostal,calle 7 numero 37a - 9 eucaristico,Ciudad,Valle del Cauca,Colombia,3.423658,-76.539906,,,,,+57 316 6476297,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cl. 7 #37a - 9, eucaristico, cali, valle del cauca, colombia"
ChIJL4oVK5-nMI4Rd6OxvZqiGX0,nativa 301,carrera 23b numero 15 a 11,Ciudad,Valle del Cauca,Colombia,3.4348784,-76.5251378,4.8,14.0,muy bonito.la limpieza espectacular. muy atentos estan pendientes de todo.cerca a los sitios de interés. barrio seguro. | el hospedaje es excelente! | bien | excelente todo de lujo | es bueno,,+57 311 4078446,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"cra. 23b #15 a 11, cali, valle del cauca, colombia"
